Id,Price
8249,139348.2
13106,172647.48
256,132357.45
7976,157859.16
8575,177944.97
7591,282468.28
3204,188623.38
15804,187259.02
1525,333323.6
9038,191814.6
13628,203304.0
10016,201016.84
10208,229087.58
2008,190858.0
13029,207864.94
5099,132822.11
9923,315923.3
9461,129518.016
11086,183870.94
15057,264700.34
10689,175855.75
2053,235827.28
16630,155874.89
4985,154064.22
13881,230659.1
13225,201158.0
5779,79679.6
10262,180441.86
10762,210739.53
9513,213941.06
11128,173704.75
2074,317582.66
933,205129.16
2780,180424.62
6594,115623.24
15394,227761.38
14863,134608.22
6698,209000.73
1611,261296.22
174,198976.44
5160,173932.56
3295,341097.88
4559,340405.25
8254,172131.27
10228,100277.73
13924,135096.95
15341,252665.42
4353,184889.66
4334,83108.34
1872,154637.03
7823,178894.56
310,194507.19
3704,261582.83
11615,314861.0
6605,196200.44
3381,186847.11
2143,148307.62
3191,274961.75
13980,143557.8
15613,159814.77
10943,331289.6
9654,139342.31
16053,446575.75
14931,217755.75
8299,236160.25
2147,162862.12
11567,221514.28
5905,131786.92
11160,123442.44
8275,149466.0
16398,249783.88
11229,187540.16
10309,155071.6
7340,251603.81
7653,161539.39
272,220437.19
9831,220698.94
5016,140186.66
5968,77755.95
796,211860.64
12123,127537.44
16629,205907.17
2637,172088.22
6194,226501.66
6216,381973.2
14346,169984.56
6428,142892.44
2891,221542.9
84,183501.78
9260,211327.19
15250,152768.9
2348,234413.97
10427,304293.56
13230,265753.53
1691,182444.02
8803,133334.52
5464,202678.97
10559,108014.625
16787,284786.53
4278,152638.14
6183,173769.58
12775,159678.75
10104,156903.4
13663,183181.4
9404,254194.22
14724,222889.88
10040,175852.8
4646,176224.16
4754,147285.44
3310,202207.47
2003,189896.62
7312,202073.25
10921,255971.88
13419,295944.62
10105,163246.72
2196,412767.7
12659,232822.84
4380,225131.56
10847,154791.92
10805,286175.66
8709,116844.84
8319,179612.16
2215,174685.56
7000,193590.42
7701,115754.98
9678,166050.6
14026,197152.44
7971,164547.95
13734,151875.78
16483,203792.83
6150,212287.45
2931,304630.72
5418,172418.92
1662,438107.7
2441,221132.88
669,148943.86
7734,202392.89
6010,318577.06
266,145783.22
632,133886.58
16221,111908.125
11832,177273.06
5035,136558.6
37,128448.59
6168,186355.4
11757,173161.53
8086,134400.69
6529,220100.44
15121,204315.66
13904,150172.52
3711,193739.67
16563,133088.39
14494,164854.78
3006,214165.88
15299,103074.016
92,257127.19
8066,180093.62
16071,197960.56
10662,169602.97
3883,203977.5
5511,121007.41
2821,247723.31
9570,216749.75
4326,232825.25
9251,214035.1
9031,210001.9
12689,176569.69
16380,244039.33
1053,243100.12
4568,197485.45
16140,108968.47
14356,436628.56
8466,172966.42
15652,144670.75
3285,128957.81
3198,161835.05
14088,431600.44
2268,115982.8
15472,191870.97
1203,206097.52
7157,326103.2
6886,215597.47
5083,254342.38
7467,127436.09
14068,204176.55
2080,176329.44
10865,151036.81
13516,178630.2
14150,206932.16
7609,118446.58
2144,357997.7
10357,203996.16
2396,239170.88
1526,309513.06
10890,250201.25
8638,382177.53
6050,249281.4
7639,100406.97
10544,197299.78
9577,227604.02
13195,205783.56
3484,227755.95
16668,390713.8
7171,186137.56
8547,208743.03
12735,212050.72
9093,180239.86
15323,287410.94
14897,137445.17
5135,118717.27
5327,228350.12
13133,250519.03
1676,303265.7
16296,275604.38
1095,140184.19
12528,155116.81
7348,272854.94
11663,168348.75
1803,191631.9
1510,248744.53
16045,168135.6
2900,134500.22
3236,180280.55
1318,211844.75
14948,227492.19
7840,262191.53
15325,183415.38
8700,140827.9
15706,193971.69
14449,177109.67
16117,183139.94
4529,177357.5
11199,194132.62
4052,246970.38
821,218036.9
68,224915.66
554,120926.14
452,193605.45
11394,329392.0
11393,181401.75
9535,156654.27
4024,180379.44
10069,224514.19
12007,145295.7
12368,394020.12
1259,348911.06
1124,358304.38
3707,182023.28
8767,170670.78
1919,168136.16
16741,153035.64
6664,280218.8
5688,302022.56
7799,151636.72
14843,304542.8
7532,182059.88
8133,154529.34
6264,314143.12
4125,156291.33
2410,172427.81
13607,211885.78
1716,274370.5
1370,152009.0
2273,413025.3
15298,341059.66
4284,254913.97
12303,136124.78
7808,129202.39
2203,138573.72
7237,133331.77
15864,227859.66
2844,142287.9
5729,180043.31
11812,399787.62
1779,139614.16
6442,134845.97
6160,206972.78
8266,204737.19
9903,164174.44
2867,132879.02
6998,177472.47
13932,157104.22
12587,168843.06
3611,227236.47
2646,290946.0
1890,167695.11
860,255728.53
14187,191436.05
12569,311056.62
1276,107690.336
12025,222466.78
4890,294192.72
14410,308792.44
10352,366213.9
11407,220630.44
10384,171205.47
7622,309052.8
12578,151363.3
15820,182025.97
563,195254.5
15226,156334.98
6396,205601.92
6247,150172.52
3339,156115.22
10975,317170.1
7475,110281.58
11129,232655.14
3051,246406.75
10232,256404.12
14106,179612.16
5502,230749.69
4558,81237.78
4181,147411.12
8426,133312.27
6611,166840.02
14641,134228.8
15539,247334.5
13119,128083.55
11716,171284.44
7316,240503.22
7791,101433.83
13034,378425.44
1068,267923.47
4060,179970.34
10172,209851.44
2591,190454.42
12494,363877.34
7828,347044.25
15284,186783.19
7947,185665.0
16335,221894.94
10234,326654.06
2797,260675.0
5341,232838.12
3059,242818.34
1559,81403.04
15320,288969.34
10284,364681.38
4134,229551.94
4481,220910.22
7222,153479.23
4062,246335.42
2192,138458.6
9637,174162.45
16236,155453.11
4272,158258.86
9406,295018.62
14309,245452.31
1946,305170.78
16235,244739.44
7146,169199.39
16784,223357.19
349,343314.84
6251,166000.0
5128,321962.5
11718,192413.1
16721,86571.11
12517,229848.6
15961,194049.16
9428,151080.98
14541,152205.23
10168,116310.75
11270,206639.78
13210,197562.75
11518,153079.45
12612,158501.95
16352,107769.05
9935,185878.78
15521,270509.2
11482,189062.9
11443,188214.38
9459,226352.16
9218,193551.69
854,145234.05
5619,133623.39
9208,185340.98
4391,180312.9
15207,161798.06
7183,170698.16
16442,204489.81
7936,74094.81
10606,329601.94
4979,167980.38
4854,311475.03
16476,137657.02
10516,170518.25
16261,306865.5
90,382244.53
5433,177716.5
14338,141103.1
13487,226110.81
8211,438914.5
170,176929.33
14051,100837.875
10686,192364.9
7595,307286.22
6777,287656.72
14661,176943.48
13991,279595.94
16795,186989.39
2740,138346.73
7368,358628.1
2413,233116.72
1852,478277.53
15200,375033.3
8467,326162.06
16379,239051.25
3375,178828.61
5945,440702.12
2641,160018.11
2837,263329.12
3498,205387.44
10876,155119.62
1285,250522.0
9285,206903.4
4015,314702.56
2526,174323.94
7814,188144.39
7117,315585.8
12359,102526.266
3303,197886.38
13874,177278.97
5484,199860.38
15067,158164.9
12639,208926.97
3388,222266.19
4256,192118.98
15738,191352.6
14049,179861.06
15780,183748.1
9564,178166.72
11910,195804.25
11315,197813.5
1733,151853.8
3910,372802.3
7552,454216.84
254,173880.7
5222,224473.64
8314,226806.44
16743,303621.8
10335,125284.266
8226,251454.22
12254,243445.78
13152,188124.81
15020,206081.81
16349,249399.97
11924,163751.1
12543,193273.47
14114,237038.94
12318,281852.88
15383,199337.5
6679,206323.45
635,184109.86
15993,275384.38
11375,182562.88
11216,178010.62
15401,242741.88
11301,149464.69
13804,302999.8
10839,186164.88
1588,336252.0
3596,199711.94
5816,180657.05
8099,147322.62
6551,190172.02
14075,526525.4
13431,202676.56
9481,327733.28
5295,154786.0
15859,362431.38
10634,390658.16
444,223898.55
11686,250586.58
1213,213285.94
13970,186920.28
6849,335080.5
9911,259822.38
5649,160801.64
7184,250055.72
5877,276426.4
1655,280974.75
15301,212726.48
12389,219200.55
5241,251659.31
7048,162043.39
10574,135362.28
8593,185454.72
4752,165354.78
14663,181009.69
10994,220212.9
87,61959.465
5132,133963.23
6372,366300.25
7411,333795.38
3319,290773.1
9355,122628.41
5139,225590.55
56,318566.44
3249,190294.39
5047,75939.89
13238,256701.69
2190,253247.05
15599,173310.8
6542,163262.69
1968,197205.28
5630,160540.17
9157,187100.84
789,171250.72
1413,253873.1
12514,294248.88
13459,147909.08
1345,267185.9
4034,216102.0
15169,147612.56
6770,221998.97
3334,189254.7
12998,151038.27
15870,230941.88
1871,150223.44
5770,159641.02
13196,122073.516
7633,224374.22
10699,208435.53
15470,186466.88
1903,476207.7
13860,217252.78
7649,234683.5
11043,224602.23
2922,267390.88
7538,402712.25
9477,120186.07
117,508604.75
1457,239345.88
7082,163447.25
3053,263303.88
12522,102656.16
5744,478304.12
13566,352842.5
1464,139680.36
3852,132422.84
9557,247203.11
14719,389940.62
13978,135454.69
3286,159513.03
13019,329454.72
1421,133499.45
13502,180539.12
14811,123987.484
9297,303436.4
7749,361591.0
16555,149268.03
14576,182639.73
12766,177801.33
4679,197760.81
10033,199764.6
11231,288141.2
15112,160339.19
10617,174307.92
2175,160941.4
16502,459269.25
10106,203685.4
12561,159024.23
15907,304495.34
8069,116387.06
8316,129896.72
12343,270407.7
12092,172030.94
1527,169936.06
10010,208106.4
655,107040.734
10549,133521.64
3248,113427.06
13499,253491.92
14959,199012.81
6070,160126.1
11360,223363.44
12102,210854.81
11870,311162.22
3713,139365.14
3230,146681.55
7742,220008.78
15092,320604.88
8728,274083.2
3386,141834.02
9409,145669.47
16545,234218.81
3127,166313.08
11344,176318.4
2112,209134.11
7310,229049.52
6313,195730.3
3681,394311.5
5114,344303.12
270,156922.28
14350,174544.06
12223,347974.72
1066,176015.23
16116,397859.38
11410,483251.12
4088,155272.88
5956,186234.45
14669,149647.94
13871,130180.625
4126,237888.6
12114,215893.34
16607,162176.27
4266,243845.25
13518,194657.94
11856,243946.28
3885,219928.78
8891,161884.9
4964,183405.31
7696,151428.08
6894,146999.81
9766,186873.2
4800,167500.22
2840,186524.16
4743,190141.1
13562,426189.0
8301,190600.94
5405,168266.84
1535,173425.97
9073,130800.73
1698,350473.66
12262,231800.14
6794,193076.52
12701,188201.55
8432,167107.2
13540,138665.88
8629,163089.14
1440,179069.4
8596,206591.2
9575,267668.56
14976,102365.6
3149,230302.58
5157,164459.48
10748,180367.05
9719,365720.03
6376,195277.03
9733,165549.97
4749,241785.75
4994,398258.1
538,216851.47
5512,145692.83
9778,126244.09
9761,126557.8
3174,421454.44
13429,187834.67
10467,79368.28
14129,193730.6
13608,195780.4
11106,192886.58
12048,169809.78
1054,367708.0
3582,240382.8
1566,144959.95
11529,146859.56
11859,165549.38
10582,152335.8
14907,465880.7
14039,154285.9
10489,160078.81
3331,333657.44
10153,246777.84
5271,158899.8
11871,264794.06
776,145340.22
3994,140650.81
9433,85294.39
14275,129332.945
8030,229784.44
8169,220576.58
8053,185857.42
4822,243587.8
13197,198886.53
13634,298329.1
8951,177084.75
12176,214381.11
15471,139591.27
14962,97358.09
12512,134342.67
8697,287937.75
7095,219502.19
13639,188086.88
16660,165536.95
5848,147220.62
5386,207755.0
10880,262429.7
3954,179191.72
13426,245641.75
5966,220649.56
16315,268322.5
7455,192353.47
11071,232372.9
14740,223535.36
16087,176135.53
8931,239108.6
15289,165785.39
16089,279164.2
12128,172837.28
4724,221764.19
8585,206600.72
7188,238901.08
5423,151138.03
10488,191723.83
5980,214440.23
8376,213515.47
12397,140096.22
16496,201945.36
4891,239189.14
9710,138594.78
6339,175895.25
244,136734.73
5002,224777.66
5358,172262.77
7636,171582.28
9361,324160.2
3601,120509.27
15755,160233.17
172,172895.66
3037,311171.9
577,317633.94
3607,210314.44
2515,116153.86
10413,154143.53
10511,229984.38
4637,445930.75
12736,268064.97
9534,233015.62
11641,149789.31
10419,268718.5
15313,173631.81
14915,203614.67
12409,359369.5
9405,133274.34
14066,198410.69
14108,179975.38
11931,239404.03
11464,306983.06
926,148215.53
11190,204665.16
10260,174957.03
12712,186366.19
1234,207015.77
11608,100304.016
3776,255363.9
4881,202973.86
10266,149876.81
3262,238944.31
3576,398660.5
16604,459754.12
8041,206304.22
10691,191723.83
8357,177636.25
11661,140234.19
4453,229932.69
15936,204904.38
8463,273562.03
15770,247365.02
466,162578.3
14965,78961.11
11227,193500.1
9894,282911.16
11746,208407.38
4118,146817.88
756,321735.88
15589,192128.1
109,354824.12
5778,215569.25
1731,99570.67
3450,139402.84
2961,216757.88
222,183545.67
11454,362790.06
7339,173090.55
12096,95586.25
14074,209768.03
4058,412699.1
6603,236482.72
3289,125261.34
16681,240563.77
8200,327890.03
3343,12324.6
7802,167390.56
2082,403130.97
217,251493.94
1720,182600.28
7224,251323.31
6176,161746.31
12571,260021.1
16666,351312.22
8908,191345.5
6914,167159.1
5428,175174.4
381,193076.52
3991,190751.78
16365,252186.0
1046,213625.53
391,151392.39
9212,308339.8
3022,191770.39
9961,105700.59
6764,259084.36
7720,180569.86
4809,192469.03
8877,284333.84
7817,173720.2
10614,101165.234
5553,234861.22
16488,142082.47
11002,170005.97
13592,431179.56
15050,226638.9
13553,269172.8
9041,179499.47
5461,424841.28
16274,364533.75
2138,149202.94
6245,157112.4
8245,179987.1
6491,199592.9
13218,192593.9
13101,105700.59
10462,148639.39
4079,175757.4
1506,417188.16
14107,130679.336
12215,283790.62
11576,393259.9
10567,218922.5
12713,211801.48
1468,528956.5
2549,261280.06
4172,234456.1
12380,247079.53
3513,108935.59
8165,219488.97
1127,207539.05
14601,413173.75
15526,274881.75
986,338898.03
14968,195220.83
9348,177842.6
6317,256505.31
7497,76999.75
5079,283209.78
528,178091.89
10964,157418.33
5812,312647.75
11022,190570.38
16251,138559.0
5863,115248.33
8664,201280.53
5396,187868.83
6917,231470.16
12776,131360.98
473,229490.98
13333,226929.75
13023,158844.45
7357,192865.11
10955,418559.7
11914,400099.84
12535,154402.02
11205,166576.83
13209,179382.94
16119,416794.7
2174,234857.16
4834,215902.83
10151,194687.84
5584,198558.34
6672,209620.69
12858,293483.72
5106,149001.78
8884,177505.69
13766,184304.86
12556,128575.8
12910,212571.56
6258,130969.38
7100,239246.4
1793,165593.64
3335,189745.31
12835,208153.11
10591,158517.6
15707,274088.12
16389,166913.78
7440,366105.06
6293,179839.98
3937,198395.14
16527,198921.66
5102,260488.67
10734,319673.62
7986,164548.23
6495,166146.0
9571,244945.88
5131,199804.27
10761,282462.8
143,432630.38
13829,165386.44
13662,201460.12
1771,141144.39
5448,198598.44
8594,164933.34
12038,298287.03
16471,170719.56
16764,152733.83
1282,171368.6
15101,234395.25
9473,134874.1
2324,426899.62
14448,206903.4
6000,79732.66
2077,129059.94
12960,230874.03
15837,206419.75
8805,274785.88
9987,232335.4
1580,318097.28
11089,132822.11
10926,214524.44
12773,431674.7
6490,265348.25
10858,129486.55
2831,141642.86
16326,140832.84
371,201883.34
8852,190652.47
6713,279338.72
4230,211602.0
3639,204489.81
3642,191993.47
5149,195694.08
2861,202860.53
13300,88488.93
2807,314007.22
5919,109943.18
12716,490949.94
4271,231147.84
16055,206999.44
3747,243551.12
5857,233348.62
6884,311945.53
16027,297109.44
3512,305226.44
5181,175315.72
16732,256866.45
1908,168612.67
12082,169533.86
7286,141537.31
8216,136123.17
6929,317955.38
3950,346941.7
12479,175766.0
877,134356.12
1366,193580.47
384,141765.88
5767,217366.97
6910,150996.22
187,186618.03
10164,264860.6
8603,228751.25
15834,227000.66
3078,129740.14
3479,265341.0
6671,225030.55
6078,222914.38
16271,91737.766
16191,161650.81
11544,152885.94
7781,182837.28
14918,238581.12
6238,207710.53
12989,213454.56
11907,197043.1
9696,149681.72
14084,362784.38
3895,163176.6
4367,177801.64
8453,76397.62
7638,352348.56
8373,214246.42
4674,174574.4
15787,147658.53
5903,291984.72
13679,218994.94
9018,366509.94
15823,311888.22
13289,148882.75
9896,213353.28
14436,196093.9
5547,232161.98
4048,358026.38
16579,193629.66
8550,203169.56
9385,337578.62
5242,135693.78
31,244519.56
6144,314123.88
3990,191975.31
2523,103190.766
12608,247032.62
7234,175222.47
15264,201922.47
9623,200765.06
3161,328893.0
7425,105863.92
13021,312064.25
4044,145014.06
15411,218030.47
979,321156.78
5514,218030.47
4817,166925.81
2115,173570.27
10571,298347.5
8992,235487.25
15546,189782.4
11359,125503.26
11972,175886.4
12838,163022.78
5948,135150.28
422,322895.25
4855,166665.03
16197,111772.42
8926,442714.62
5703,164821.06
8848,209287.94
7039,290705.0
3806,160758.3
15154,172302.88
13132,186255.69
7438,188835.03
4398,187373.0
2440,195208.5
3751,144401.02
1476,175910.94
2264,298502.56
16444,177001.56
10704,158493.12
4033,138887.94
4508,128191.97
16290,226002.03
10387,192770.86
5457,144711.0
4910,298993.94
7451,200425.62
10732,159232.9
8015,102151.89
6148,182310.25
5892,232822.84
7825,227894.94
6851,238736.03
6633,204333.88
2139,253204.1
10213,326843.8
2830,226373.11
13907,142789.84
15897,304348.5
8311,182781.25
14230,207265.12
3878,198402.31
13732,180292.84
12110,180475.84
10675,390416.94
12946,118812.016
16754,231611.11
4394,275399.28
16728,181519.12
14378,281014.66
9949,169116.4
994,172548.03
13258,165963.64
5883,323641.3
6933,312349.16
13193,213902.31
13286,162715.6
13407,409917.8
7512,118609.39
7221,196684.02
14428,141803.27
1740,191545.12
3,145039.23
12952,233427.62
11537,140244.31
2558,149794.64
14081,265668.8
3517,243532.61
7149,221484.56
15777,110449.96
8995,224244.28
826,316158.22
509,323053.0
14875,248659.66
6591,153424.44
11283,108713.08
9897,247901.66
14902,180970.94
14291,146929.69
3162,232783.86
4206,204462.28
11580,202272.6
2007,207282.94
14939,310938.2
13572,161926.75
10720,151630.88
4253,297844.9
10857,109295.43
6254,204828.47
14681,222402.31
8080,136776.47
8006,196811.47
13135,176833.17
4527,286933.34
12688,192862.94
15920,138490.45
16786,115077.19
16637,171436.75
949,182858.98
10696,294571.38
605,203286.67
10819,225558.75
9490,171378.2
1813,242024.22
15958,350382.38
10873,346656.06
14381,217328.56
5745,132752.97
286,255282.53
14799,281222.25
437,171264.1
12172,61713.168
8534,116261.39
14463,450282.7
13672,171180.31
6720,169117.75
16057,200694.78
2659,500780.28
11649,154108.5
4478,130394.2
555,368896.44
4819,312958.72
15188,320197.5
16115,182572.83
11427,117165.94
15483,154949.8
829,179856.45
13576,238836.27
13810,229183.53
1052,130532.22
10673,158438.44
8525,331133.3
13154,267206.28
13856,154346.61
5125,236706.44
5551,197925.47
14262,241539.38
8872,149414.5
10341,245862.16
7231,174717.48
10950,215289.44
4031,176168.25
13852,121996.0
5886,247859.56
859,461251.56
9436,189488.34
13638,320260.9
15337,232260.75
5506,232068.12
13550,106207.05
12630,152023.92
6466,124978.2
3282,139656.16
4474,157011.84
138,215185.64
15490,175963.84
11584,199590.62
13309,141881.22
8860,311906.25
14037,203172.0
1329,191779.53
2198,525399.94
1210,361511.6
10076,183640.33
6692,338035.62
6074,168010.4
13921,215526.88
1646,292400.88
11676,203171.16
683,108998.21
4839,131007.9
12392,160735.98
5206,145735.89
9104,327057.44
15554,201510.06
1590,170970.31
7894,342843.12
9286,152963.84
15364,351855.16
8260,290004.8
5746,132752.4
3357,261662.12
4755,168813.23
5896,138044.27
16520,189946.31
8880,226386.14
9321,191721.44
16463,146910.19
4861,166447.11
5687,241662.94
2785,270272.25
5571,225302.05
11070,476006.9
11577,216968.9
3993,132891.94
10908,221155.16
3696,194124.6
1755,130449.61
4053,165904.28
11954,269921.56
15294,178730.5
12452,177580.5
2202,144930.53
13564,187270.25
5134,214352.9
7447,131374.67
5929,147647.22
16714,177161.53
13005,287612.56
11740,270553.47
3535,172760.28
11837,221638.19
7382,182997.25
16709,200582.94
5908,251680.45
16333,237930.66
14776,241857.78
831,187740.31
5944,186722.72
1764,267940.25
5782,137671.33
7091,313797.06
7871,175285.5
10449,166991.25
15137,116522.65
2181,328086.72
8667,316600.44
4207,246937.62
3528,199987.3
5611,143799.52
5894,223795.78
14255,167595.03
16064,121877.73
5076,211460.6
3537,74217.3
6369,114310.016
1938,208590.69
11844,277189.16
7717,76253.16
3800,380788.3
6897,193433.16
255,269780.4
607,212748.5
6368,250674.0
15211,256924.44
13229,158169.4
6091,242000.0
14260,190296.28
15104,131288.11
7378,80191.2
12575,167131.52
137,167384.33
14572,202179.53
12530,168907.83
512,191903.03
7251,327064.53
4545,395059.44
14928,473808.53
3934,173906.16
12097,344032.94
10979,193363.19
16455,251643.25
4190,142636.12
7577,258044.94
11609,330296.4
2346,171748.73
7363,260026.61
13535,163440.69
9864,202532.83
16645,436742.94
2689,391343.4
5994,128848.57
14493,248181.08
7391,187576.28
13674,223143.94
7137,255944.55
5438,175491.12
10693,244491.25
9037,371051.12
14329,290392.9
11660,381200.0
9734,111764.8
12046,195096.31
11704,267535.5
7843,163278.06
3499,155408.56
16012,75729.57
15759,411575.3
10884,156171.48
9115,99363.68
4066,298378.22
12745,193119.84
9627,243791.7
12977,231684.78
7620,98423.25
11955,177620.27
271,263232.94
16091,303246.22
2193,387216.7
6190,180785.02
7071,204100.06
14320,98878.625
15578,160597.03
267,150897.95
1930,178589.47
7426,152621.03
13890,171122.34
4176,176868.47
5453,184599.6
5526,243891.11
8780,255356.73
10299,174193.69
959,400745.06
3458,131961.55
5363,401272.44
9281,155747.47
8076,194624.19
2492,275664.56
4746,147037.95
11380,213906.62
10881,213690.06
16392,187008.94
8071,173334.77
16740,130895.8
4846,271307.5
5299,301706.56
2046,254845.1
11623,216512.45
6539,139818.34
12234,280438.8
14240,168600.42
3443,137017.9
2127,175804.97
11259,131717.69
7889,124758.33
16655,228686.34
15790,137011.88
3686,130752.42
4392,150955.95
3103,229268.66
7047,198524.28
13014,389120.3
11269,398716.94
4304,393860.7
13513,180809.94
12969,77079.76
6966,211072.47
8883,116435.39
6064,211781.1
12341,194604.1
10107,198349.56
130,198833.16
2406,370571.94
6089,231620.72
316,113007.7
15812,286709.94
7053,360908.5
14691,340100.25
11881,175624.19
13503,182531.11
9569,192123.97
9846,374347.3
14415,188564.56
14873,204891.69
11180,311337.34
7256,190057.42
3721,189365.0
1211,245460.22
14887,265309.97
16220,430344.3
15451,198448.28
1602,269495.75
8917,360384.06
15595,121933.08
15242,184679.28
3957,239506.78
14923,106988.086
3087,157912.69
12959,521208.7
13631,173085.0
12704,292657.75
15197,167761.84
12599,190166.1
8761,191403.4
13013,169294.47
3464,187741.19
2366,149460.53
10845,163532.19
8092,206118.66
10528,205453.5
7132,170563.27
8958,177716.06
7959,109883.61
4847,223282.61
1477,394651.12
8264,395698.06
10048,137204.34
10492,277210.94
3859,373977.62
8676,405505.47
8146,232068.12
1619,268660.3
12609,130755.83
11001,204504.81
3644,209800.34
8362,319968.56
537,156128.25
1298,128240.66
1023,264246.4
8659,205000.81
11538,197643.86
16036,157104.22
2392,312709.0
12099,335144.44
12935,145560.33
1050,124155.25
3068,240243.12
2083,159157.44
7652,326056.2
8696,170746.06
11183,426213.88
11386,140634.53
10752,342225.88
3371,297142.6
4149,168031.66
16775,161240.9
12187,150889.52
14421,238039.5
13693,215228.48
6560,226551.05
3497,204823.25
3396,145895.56
1223,202847.94
14796,198810.97
16190,257529.03
6060,362680.78
10111,191097.16
10983,181458.72
11228,140147.19
13208,269312.0
525,496187.72
6923,159055.34
6785,176059.6
3731,228392.9
16577,233161.11
6518,228700.9
6610,167669.7
5509,134867.34
9942,236794.81
10148,223224.78
5351,128543.41
11029,121287.516
6561,146864.23
10056,134174.86
13913,167278.17
1906,162103.66
5081,172794.16
6341,283390.06
1859,174706.25
3336,251166.38
14163,148906.94
6204,249921.4
13285,199198.11
11492,268069.3
14596,109040.35
4696,398456.12
4771,273969.3
11296,137214.44
5851,175737.94
2850,196200.44
10011,168188.06
5988,175625.69
2316,78639.125
3211,193677.61
13525,159974.03
6383,137777.38
1420,306031.56
11748,255878.44
4222,245424.75
8363,205671.14
4412,190988.62
14384,168790.0
9844,162065.53
9315,235234.31
11604,199558.02
10644,237994.72
12995,191082.78
16615,342366.84
1959,201079.66
14562,190385.9
11934,336967.88
8494,213933.06
4255,206176.72
13000,175156.4
2461,293917.2
13661,186515.34
2886,229294.88
519,187307.23
5440,195574.31
10353,158367.64
12305,179845.2
2983,212038.6
12032,192965.05
743,237985.6
8250,133720.75
7890,156323.97
4722,506246.06
15358,184830.66
4183,189956.03
3970,352309.0
303,191503.86
2207,215352.75
4022,175117.77
1132,189185.28
12278,171145.28
9280,153339.62
14940,426130.3
6413,197315.39
15213,319739.22
9656,205358.06
12036,281663.94
3151,190867.45
15530,192789.62
13263,127983.195
6750,164019.97
11488,376164.62
9532,189199.81
8462,198696.47
11494,333020.56
10270,109657.4
5476,100825.875
12486,359631.06
5501,127416.82
15871,308016.62
14733,199829.28
6103,211350.94
7911,192571.86
4359,261779.31
9595,177568.62
13851,284633.2
7854,213746.77
8684,192862.94
15239,258064.31
10012,199834.83
14995,308685.5
9791,173669.5
5567,218692.44
10883,175402.27
25,169089.81
939,170392.47
9919,169477.52
6321,248340.27
16767,271377.22
16464,103545.016
3170,173511.36
1522,124598.17
5138,331291.88
797,134046.19
14586,78441.266
2872,189867.16
4259,198255.47
16616,262460.75
16512,182567.03
9663,187497.44
245,228270.39
